Class,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
a,0.11313068866729736,0.45394502580165863,0.22312596440315247,0.3735600560903549,0.30129507184028625,0.23181916773319244,0.31168466806411743,0.09745366871356964,0.2890341877937317,0.0,0.2229553759098053,0.10141278803348541,0.22598674893379211,0.02457551658153534,0.2235071361064911,0.1547260731458664,0.21809756755828857,0.2016725093126297,0.14484289288520813,0.09900783002376556,0.15106037259101868,0.012819364666938782,0.16175222396850586,0.16680900752544403,0.15809640288352966,0.20683471858501434,0.07371732592582703,0.11680875718593597,0.0733475387096405,0.030085280537605286,0.09738260507583618,0.17804913222789764,0.09861457347869873,0.22086764872074127,0.0,0.15058432519435883,0.0011178553104400635,0.0754937082529068,0.03461343050003052,0.17220057547092438,0.043922215700149536,0.2134592980146408
a,0.11708696186542511,0.4585123062133789,0.22398339211940765,0.37480413913726807,0.30115292966365814,0.23176908493041992,0.31347839534282684,0.09912431240081787,0.29091544449329376,0.0,0.22122852504253387,0.09828054904937744,0.22596536576747894,0.02647307515144348,0.22589437663555145,0.15680882334709167,0.21964500844478607,0.20408004522323608,0.14404384791851044,0.09850001335144043,0.1517745703458786,0.01490446925163269,0.16473661363124847,0.16703557968139648,0.16010774672031403,0.2090173065662384,0.07348029315471649,0.11828401684761047,0.07402078807353973,0.033040642738342285,0.1009274274110794,0.17907211184501648,0.10150142014026642,0.2241951823234558,0.0,0.15420198440551758,0.002833649516105652,0.0785139799118042,0.038642436265945435,0.1723034381866455,0.048021167516708374,0.2147192358970642
a,0.10730482637882233,0.43901844322681427,0.21651341021060944,0.36537016928195953,0.2960096150636673,0.2317401021718979,0.30529774725437164,0.09692974388599396,0.28158797323703766,0.0,0.22069673240184784,0.09577102959156036,0.22568850219249725,0.021234527230262756,0.2247566431760788,0.1492481678724289,0.21728594601154327,0.19815070927143097,0.14459587633609772,0.09124647080898285,0.14724312722682953,0.01013997197151184,0.15950535237789154,0.1628258377313614,0.15627746284008026,0.19858743250370026,0.07411368191242218,0.1077284961938858,0.07313455641269684,0.030123308300971985,0.09702543914318085,0.17296572029590607,0.09796084463596344,0.20855863392353058,0.0,0.14100606739521027,0.00034934282302856445,0.06524740159511566,0.03290928900241852,0.15994425117969513,0.042145177721977234,0.20078925788402557
a,0.08702829480171204,0.3622453212738037,0.17801761627197266,0.2948722243309021,0.23926353454589844,0.18746942281723022,0.2422116994857788,0.07738557457923889,0.21981492638587952,0.0,0.17286944389343262,0.08805316686630249,0.17651984095573425,0.019722670316696167,0.1746925711631775,0.11882105469703674,0.1692427694797516,0.15703612565994263,0.1137060821056366,0.08615678548812866,0.1192665696144104,0.013564586639404297,0.1262972354888916,0.1338808834552765,0.12213391065597534,0.16074147820472717,0.059373944997787476,0.09929338097572327,0.061104387044906616,0.028510749340057373,0.07693073153495789,0.14266303181648254,0.07471323013305664,0.1717691421508789,0.0,0.12447237968444824,0.0021834969520568848,0.059571415185928345,0.027492225170135498,0.13420328497886658,0.03340962529182434,0.167254239320755
a,0.31328341364860535,0.4557599723339081,0.14842477440834045,0.40567925572395325,0.046044498682022095,0.251022607088089,0.01338687539100647,0.10699757933616638,0.0,0.0,0.10422536730766296,0.04196023941040039,0.06352606415748596,0.043667763471603394,0.10394930839538574,0.1906898021697998,0.1263696849346161,0.18775871396064758,0.19290617108345032,0.02515178918838501,0.14866307377815247,0.03880217671394348,0.1686725914478302,0.20730289816856384,0.19230499863624573,0.1814044713973999,0.2838444411754608,0.04961472749710083,0.2530803978443146,0.03931224346160889,0.2461288869380951,0.19314482808113098,0.26974812150001526,0.17506608366966248,0.36404791474342346,0.0855083167552948,0.3439284861087799,0.0840005874633789,0.3137045204639435,0.18836885690689087,0.3234744966030121,0.18181827664375305
a,0.30174779891967773,0.4504343569278717,0.14503955841064453,0.406295508146286,0.04110312461853027,0.2598528563976288,0.009862035512924194,0.11005297303199768,0.0,0.0,0.10183373093605042,0.047527849674224854,0.061559587717056274,0.03898176550865173,0.09633952379226685,0.18457359075546265,0.12061718106269836,0.1860906481742859,0.18962907791137695,0.03386661410331726,0.1489715576171875,0.03553885221481323,0.16429036855697632,0.20713883638381958,0.18624407052993774,0.18372216820716858,0.2776672840118408,0.05658760666847229,0.2513536214828491,0.038613975048065186,0.24276727437973022,0.19563832879066467,0.26274043321609497,0.17966419458389282,0.3592553734779358,0.0888124406337738,0.3397660255432129,0.07858365774154663,0.3094767928123474,0.18727606534957886,0.31523942947387695,0.1855517029762268
a,0.3072800040245056,0.4524815082550049,0.14937198162078857,0.41117990016937256,0.04437762498855591,0.26042991876602173,0.011033058166503906,0.11044633388519287,0.0,0.0,0.09963035583496094,0.047098308801651,0.06140217185020447,0.03692308068275452,0.09919264912605286,0.18561992049217224,0.12268668413162231,0.18708300590515137,0.18989944458007812,0.031117737293243408,0.14978820085525513,0.034369975328445435,0.16733425855636597,0.20722168684005737,0.1885310411453247,0.18362364172935486,0.280906081199646,0.05337381362915039,0.2534875273704529,0.03549849987030029,0.2467888593673706,0.19443410634994507,0.26785773038864136,0.17787566781044006,0.36355698108673096,0.08591121435165405,0.3438268303871155,0.07813623547554016,0.31480735540390015,0.18729647994041443,0.3224484920501709,0.18334370851516724
a,0.30807316303253174,0.45991891622543335,0.15088117122650146,0.4108012914657593,0.04782494902610779,0.25816458463668823,0.013304740190505981,0.10925474762916565,0.0,0.0,0.1020917296409607,0.056241631507873535,0.062109947204589844,0.04094424843788147,0.10030582547187805,0.18953216075897217,0.12208259105682373,0.19441065192222595,0.19271624088287354,0.03967779874801636,0.14916300773620605,0.037433773279190063,0.16688871383666992,0.2107025384902954,0.18769967555999756,0.19094830751419067,0.28398698568344116,0.05995926260948181,0.2552316188812256,0.039898425340652466,0.24701684713363647,0.19856321811676025,0.2680298089981079,0.18555521965026855,0.3664056658744812,0.0912538468837738,0.34556055068969727,0.0805073082447052,0.31545090675354004,0.18943274021148682,0.32357239723205566,0.1895509958267212
a,0.3037221431732178,0.45464012026786804,0.1478116512298584,0.4112374484539032,0.043846845626831055,0.25624629855155945,0.012372791767120361,0.10841315984725952,0.0,0.0,0.10370996594429016,0.04091912508010864,0.060665905475616455,0.03930610418319702,0.09685811400413513,0.18734505772590637,0.11981275677680969,0.1870425045490265,0.1920425295829773,0.026113450527191162,0.14622658491134644,0.03119713068008423,0.16393327713012695,0.20592060685157776,0.18690049648284912,0.1833879053592682,0.28202271461486816,0.049077242612838745,0.24933403730392456,0.03511756658554077,0.24285131692886353,0.19508424401283264,0.2657122015953064,0.1792389154434204,0.36519336700439453,0.08206617832183838,0.342062771320343,0.07487767934799194,0.3134055733680725,0.18488577008247375,0.3226104974746704,0.18297132849693298
a,0.3048967719078064,0.4619479179382324,0.14784526824951172,0.4083968997001648,0.0440714955329895,0.25425082445144653,0.008637547492980957,0.109103262424469,0.0,0.0,0.09699565172195435,0.04277724027633667,0.058731675148010254,0.03749877214431763,0.09773874282836914,0.1880427598953247,0.11621591448783875,0.18703025579452515,0.18847733736038208,0.02623140811920166,0.144548237323761,0.02994483709335327,0.16479599475860596,0.2056114375591278,0.18291401863098145,0.18138337135314941,0.2810547947883606,0.04885977506637573,0.2499365210533142,0.03222888708114624,0.24301081895828247,0.19188258051872253,0.2626737952232361,0.1759776771068573,0.3636425733566284,0.0821598470211029,0.3411112427711487,0.07312905788421631,0.31191831827163696,0.1808701753616333,0.3199039101600647,0.17835575342178345
a,0.31634044647216797,0.4640461802482605,0.15199393033981323,0.4137510657310486,0.04418560862541199,0.25815457105636597,0.007912158966064453,0.11174482107162476,0.0,0.0,0.09915366768836975,0.047138482332229614,0.06170445680618286,0.037054628133773804,0.10147777199745178,0.19003134965896606,0.11727425456047058,0.1872650384902954,0.19098657369613647,0.027967005968093872,0.14790010452270508,0.03385680913925171,0.1688377857208252,0.21009492874145508,0.18583601713180542,0.18146347999572754,0.2833918333053589,0.04802057147026062,0.25325727462768555,0.03714269399642944,0.24697208404541016,0.1977747082710266,0.26695799827575684,0.17574232816696167,0.36465346813201904,0.07901346683502197,0.3427596092224121,0.07862117886543274,0.3142734169960022,0.18876120448112488,0.32437658309936523,0.18230152130126953
a,0.3274650573730469,0.4735690951347351,0.15253150463104248,0.423228919506073,0.042625099420547485,0.26201778650283813,0.008310556411743164,0.1152414083480835,0.0,0.0,0.10284537076950073,0.04880636930465698,0.0636875331401825,0.04238274693489075,0.10432344675064087,0.20045265555381775,0.12088894844055176,0.197214275598526,0.19477415084838867,0.027867764234542847,0.14984601736068726,0.04338297247886658,0.1716720461845398,0.22117853164672852,0.1905738115310669,0.18772229552268982,0.2878119945526123,0.049135416746139526,0.2542939782142639,0.04435881972312927,0.2484380006790161,0.20863217115402222,0.2700378894805908,0.1820336878299713,0.36741650104522705,0.08180937170982361,0.3450612425804138,0.08869081735610962,0.31559455394744873,0.19936561584472656,0.32791322469711304,0.1883510947227478
a,0.32686108350753784,0.470722496509552,0.1544705033302307,0.4187268614768982,0.04487830400466919,0.2598605155944824,0.00989454984664917,0.11539286375045776,0.0,0.0,0.10310778021812439,0.046900540590286255,0.06584453582763672,0.043384939432144165,0.10473772883415222,0.19863474369049072,0.12106609344482422,0.19449323415756226,0.19401222467422485,0.02161654829978943,0.15198463201522827,0.045561254024505615,0.17250782251358032,0.22024798393249512,0.19023847579956055,0.18617263436317444,0.28627365827560425,0.0417819619178772,0.25454336404800415,0.045715153217315674,0.24942725896835327,0.205320805311203,0.2696419358253479,0.1769900619983673,0.36630046367645264,0.07462742924690247,0.34464871883392334,0.0875004231929779,0.3156278729438782,0.1959414780139923,0.3256623148918152,0.18539100885391235
a,0.32199305295944214,0.46902304887771606,0.14954441785812378,0.42041295766830444,0.04139995574951172,0.2590559720993042,0.008567512035369873,0.11250591278076172,0.0,0.0,0.09747046232223511,0.052662283182144165,0.06011539697647095,0.04427257180213928,0.09993016719818115,0.20062759518623352,0.11570331454277039,0.19943249225616455,0.18863606452941895,0.029011636972427368,0.1458863914012909,0.04566192626953125,0.16710585355758667,0.22151821851730347,0.18547803163528442,0.18967461585998535,0.2812458872795105,0.04844161868095398,0.24939030408859253,0.04851844906806946,0.24450254440307617,0.20957863330841064,0.2657654881477356,0.18269899487495422,0.36142200231552124,0.08033347129821777,0.33750611543655396,0.08921694755554199,0.31057053804397583,0.19846725463867188,0.32415837049484253,0.1879730224609375
a,0.08925631642341614,0.3646537661552429,0.17906546592712402,0.2965373396873474,0.23899981379508972,0.1887054443359375,0.24192917346954346,0.07849806547164917,0.22120097279548645,0.0,0.1714315414428711,0.08894079923629761,0.17586126923561096,0.021219581365585327,0.17412438988685608,0.11950647830963135,0.16833820939064026,0.1590920090675354,0.1130267083644867,0.08674284815788269,0.1197296679019928,0.013255774974822998,0.12624073028564453,0.1328943967819214,0.12154152989387512,0.16128039360046387,0.05915403366088867,0.09980171918869019,0.061993151903152466,0.02808043360710144,0.07759374380111694,0.1417909860610962,0.0749485194683075,0.1718592643737793,0.0,0.1254701316356659,0.0020221322774887085,0.05915457010269165,0.028453350067138672,0.13391420245170593,0.03539755940437317,0.16890579462051392
a,0.3201364576816559,0.4625515639781952,0.14918479323387146,0.4139651954174042,0.04243263602256775,0.25740042328834534,0.010432332754135132,0.11291876435279846,0.0,0.0,0.0983918309211731,0.05001404881477356,0.061962276697158813,0.04297518730163574,0.10101652145385742,0.19606980681419373,0.11781832575798035,0.19586119055747986,0.18885621428489685,0.028184473514556885,0.14631333947181702,0.042832016944885254,0.16728255152702332,0.21545183658599854,0.18658652901649475,0.18571004271507263,0.28105059266090393,0.04794710874557495,0.24911847710609436,0.042754799127578735,0.24455466866493225,0.2019856870174408,0.2658098042011261,0.17791509628295898,0.36166641116142273,0.0798749327659607,0.33878812193870544,0.08354067802429199,0.31022563576698303,0.1929798126220703,0.32141801714897156,0.18537163734436035
a,0.3069731295108795,0.4605145752429962,0.1434740126132965,0.40912631154060364,0.041985124349594116,0.25339922308921814,0.010069221258163452,0.11108347773551941,0.0,0.0,0.09953054785728455,0.046285539865493774,0.05879148840904236,0.044473230838775635,0.09628844261169434,0.19071677327156067,0.11351668834686279,0.1916690170764923,0.18664678931236267,0.02589133381843567,0.140517920255661,0.045695871114730835,0.1615406572818756,0.21244046092033386,0.18070676922798157,0.18431982398033142,0.2766599953174591,0.047178298234939575,0.24405226111412048,0.04870161414146423,0.2397685945034027,0.20023486018180847,0.2594601809978485,0.17636051774024963,0.3565789759159088,0.08221903443336487,0.3333818018436432,0.08789369463920593,0.3057262599468231,0.19273695349693298,0.3153047263622284,0.18464893102645874
a,0.298033207654953,0.44959697127342224,0.1379586160182953,0.40471091866493225,0.03658208250999451,0.24941548705101013,0.007985979318618774,0.10699808597564697,0.0,0.0,0.09098511934280396,0.046893954277038574,0.052809685468673706,0.0327971875667572,0.0910767912864685,0.1831556260585785,0.10788115859031677,0.18844911456108093,0.17920276522636414,0.028471052646636963,0.13688084483146667,0.03489777445793152,0.15706196427345276,0.205323725938797,0.17459329962730408,0.18087199330329895,0.2689780294895172,0.04759064316749573,0.24060508608818054,0.040499329566955566,0.23587331175804138,0.19700470566749573,0.2537996470928192,0.1773623824119568,0.34899118542671204,0.07959112524986267,0.32809045910835266,0.07952889800071716,0.3019643723964691,0.18879610300064087,0.31099316477775574,0.18492010235786438
a,0.29226893186569214,0.43946993350982666,0.137928307056427,0.3963598608970642,0.03864583373069763,0.24703270196914673,0.010771065950393677,0.10533183813095093,0.0,0.0,0.0905478298664093,0.04684475064277649,0.05419403314590454,0.030796080827713013,0.09126871824264526,0.17738103866577148,0.10683470964431763,0.18027880787849426,0.17702805995941162,0.030273407697677612,0.1368720531463623,0.030275553464889526,0.15608084201812744,0.20082801580429077,0.17131584882736206,0.17492860555648804,0.26516246795654297,0.04729717969894409,0.23763006925582886,0.032324910163879395,0.2336667776107788,0.18931013345718384,0.2507743835449219,0.16873079538345337,0.34488391876220703,0.0749063789844513,0.32562315464019775,0.06978419423103333,0.30088508129119873,0.17917287349700928,0.309984028339386,0.17451220750808716
a,0.27929484844207764,0.4251158833503723,0.1352822184562683,0.38096076250076294,0.04098862409591675,0.23359400033950806,0.0109022855758667,0.09903404116630554,0.0,0.0,0.0983026921749115,0.04564017057418823,0.05365490913391113,0.025370240211486816,0.09148812294006348,0.16443917155265808,0.11300510168075562,0.16275203227996826,0.18084055185317993,0.03170669078826904,0.13397085666656494,0.019013166427612305,0.15332627296447754,0.18488672375679016,0.17420035600662231,0.1623019278049469,0.26353394985198975,0.05082160234451294,0.22951579093933105,0.027129173278808594,0.22640079259872437,0.17972993850708008,0.24905019998550415,0.1654202938079834,0.3383702039718628,0.07872551679611206,0.31075114011764526,0.06758919358253479,0.2884407043457031,0.1706620752811432,0.3032161593437195,0.16671913862228394
a,0.2794690728187561,0.42484670877456665,0.13714289665222168,0.3829447627067566,0.04748934507369995,0.2344421148300171,0.01964506506919861,0.09918788075447083,0.0,0.0,0.09939342737197876,0.04997327923774719,0.057737261056900024,0.023629814386367798,0.09296250343322754,0.16417497396469116,0.11247014999389648,0.16591346263885498,0.1826661229133606,0.03708204627037048,0.1373368501663208,0.021238386631011963,0.15379154682159424,0.18367207050323486,0.17492163181304932,0.16355425119400024,0.2658179998397827,0.05650928616523743,0.2333451509475708,0.02869275212287903,0.22695016860961914,0.17751896381378174,0.2496572732925415,0.16401487588882446,0.3395901322364807,0.08318379521369934,0.31494951248168945,0.06992539763450623,0.2895764112472534,0.16938498616218567,0.3024345636367798,0.16593727469444275
a,0.27989375591278076,0.411480188369751,0.1366485357284546,0.3697851300239563,0.045702338218688965,0.22328001260757446,0.01942497491836548,0.09533464908599854,0.0,0.0,0.0992293655872345,0.03826099634170532,0.05936947464942932,0.01553073525428772,0.09739002585411072,0.1576828956604004,0.11326301097869873,0.15304189920425415,0.18359088897705078,0.024917781352996826,0.1387222409248352,0.010110914707183838,0.15743452310562134,0.17335587739944458,0.17535001039505005,0.14939787983894348,0.2663048505783081,0.043270766735076904,0.23249787092208862,0.01852971315383911,0.22847366333007812,0.16835802793502808,0.24954307079315186,0.1515885293483734,0.33803272247314453,0.06825363636016846,0.3134549856185913,0.058321744203567505,0.29001808166503906,0.1572844386100769,0.30290597677230835,0.15109845995903015
a,0.27960991859436035,0.4018232524394989,0.13644802570343018,0.3615775406360626,0.046670377254486084,0.21618011593818665,0.021686524152755737,0.09095710515975952,0.0,0.0,0.10129302740097046,0.03746333718299866,0.06337818503379822,0.00752711296081543,0.09977728128433228,0.149234801530838,0.11645454168319702,0.1467396318912506,0.18520104885101318,0.025606781244277954,0.14084327220916748,0.002250850200653076,0.15865135192871094,0.1645900309085846,0.1783900260925293,0.14232587814331055,0.26739931106567383,0.04285117983818054,0.23259621858596802,0.008285850286483765,0.22907227277755737,0.1592167317867279,0.2508718967437744,0.14465907216072083,0.3396308422088623,0.06449824571609497,0.3137982487678528,0.05025583505630493,0.2912110686302185,0.14925676584243774,0.3047139644622803,0.14220300316810608
a,0.2853472828865051,0.4056891202926636,0.14138484001159668,0.3596309423446655,0.048201143741607666,0.21636688709259033,0.018956542015075684,0.09650367498397827,0.0,0.00525212287902832,0.09562048316001892,0.036123037338256836,0.06576552987098694,0.009373724460601807,0.10326051712036133,0.15454968810081482,0.11504173278808594,0.14909517765045166,0.18199032545089722,0.022086620330810547,0.14358335733413696,0.0,0.16076898574829102,0.1640339195728302,0.17408674955368042,0.1410427689552307,0.2658332586288452,0.03922954201698303,0.23667001724243164,0.005428582429885864,0.23160970211029053,0.15657034516334534,0.2491830587387085,0.14379382133483887,0.336672306060791,0.062249183654785156,0.31434059143066406,0.04978969693183899,0.29068267345428467,0.14833831787109375,0.30084753036499023,0.14261743426322937
a,0.2810421586036682,0.39650291204452515,0.13628637790679932,0.3579316735267639,0.04435449838638306,0.22046691179275513,0.021075665950775146,0.10262113809585571,0.0,0.017697125673294067,0.09811943769454956,0.0425204336643219,0.061987876892089844,0.010256022214889526,0.09870058298110962,0.1485864520072937,0.11607682704925537,0.14608526229858398,0.1804291009902954,0.030529052019119263,0.13872992992401123,0.0,0.15590053796768188,0.15901362895965576,0.17391759157180786,0.13733917474746704,0.2611488699913025,0.04510810971260071,0.22792714834213257,0.0027576088905334473,0.2253284454345703,0.15125328302383423,0.2463442087173462,0.13865551352500916,0.33359605073928833,0.06423529982566833,0.3084571361541748,0.04464682936668396,0.28643327951431274,0.14217263460159302,0.29911893606185913,0.13856971263885498
a,0.08876873552799225,0.36498382687568665,0.17750181257724762,0.2949618995189667,0.23803119361400604,0.18604591488838196,0.24129118025302887,0.07721468806266785,0.22123847901821136,0.0,0.17151202261447906,0.08578893542289734,0.17681948840618134,0.01972225308418274,0.176217719912529,0.11860600113868713,0.16993366181850433,0.15636345744132996,0.11326359212398529,0.0840032696723938,0.1201101690530777,0.011500924825668335,0.1282051056623459,0.13148629665374756,0.12270374596118927,0.1588173508644104,0.05945013463497162,0.09791538119316101,0.06190164387226105,0.025458931922912598,0.07901079952716827,0.1395617127418518,0.07570667564868927,0.16999158263206482,0.0,0.1245667040348053,0.002362847328186035,0.059138864278793335,0.029681697487831116,0.13309749960899353,0.03640420734882355,0.16795000433921814
a,0.28297609090805054,0.39206254482269287,0.1375221610069275,0.3508116602897644,0.045321524143218994,0.21462023258209229,0.021349191665649414,0.09951099753379822,0.0,0.01669234037399292,0.10003006458282471,0.04067432880401611,0.06465965509414673,0.010731428861618042,0.10153168439865112,0.1469026505947113,0.11852717399597168,0.14187434315681458,0.1814870834350586,0.02744436264038086,0.1407122015953064,0.0,0.15819036960601807,0.15718427300453186,0.17577296495437622,0.1333877444267273,0.2618550658226013,0.04060676693916321,0.23114150762557983,0.0007970631122589111,0.22861778736114502,0.14730921387672424,0.24848484992980957,0.13200977444648743,0.33429110050201416,0.05846557021141052,0.3119417428970337,0.040014952421188354,0.2891923785209656,0.13606524467468262,0.2997778058052063,0.13163626194000244
