Class,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
j,0.13822755217552185,0.36795753240585327,0.06093907356262207,0.3350863456726074,0.01789727807044983,0.25803518295288086,0.009903162717819214,0.17977523803710938,0.024947702884674072,0.13824719190597534,0.05505827069282532,0.2298358678817749,0.0,0.10740780830383301,0.012373924255371094,0.13822954893112183,0.036717742681503296,0.18078011274337769,0.11094820499420166,0.1929640769958496,0.04879200458526611,0.064952552318573,0.05119284987449646,0.1062922477722168,0.07153165340423584,0.15355587005615234,0.1585926115512848,0.16920238733291626,0.10830521583557129,0.033981144428253174,0.10269370675086975,0.06228020787239075,0.1098380982875824,0.10603111982345581,0.19276711344718933,0.1611863374710083,0.20828351378440857,0.07936620712280273,0.2119479477405548,0.03473213315010071,0.21371182799339294,0.0
j,0.140798419713974,0.3690873384475708,0.06277769804000854,0.3339252471923828,0.020766079425811768,0.2534187436103821,0.019043952226638794,0.1752389669418335,0.040701597929000854,0.13526934385299683,0.05480453372001648,0.22445964813232422,0.0,0.10533702373504639,0.016822457313537598,0.13549542427062988,0.04328182339668274,0.17552363872528076,0.11056038737297058,0.18802344799041748,0.048660486936569214,0.06143024563789368,0.05317789316177368,0.10243344306945801,0.07532370090484619,0.14905762672424316,0.15776953101158142,0.16527867317199707,0.10883885622024536,0.03098955750465393,0.10545343160629272,0.061799317598342896,0.11592531204223633,0.10634911060333252,0.19197463989257812,0.15794241428375244,0.20779746770858765,0.07552039623260498,0.2110917568206787,0.03228342533111572,0.21405619382858276,0.0
j,0.1309429407119751,0.3573076128959656,0.05424988269805908,0.3327638506889343,0.009420514106750488,0.2575591206550598,0.0,0.17946076393127441,0.01398235559463501,0.1361677348613739,0.06526032090187073,0.22857296466827393,0.008267313241958618,0.11483526229858398,0.014070868492126465,0.14946109056472778,0.03506428003311157,0.1841636300086975,0.1153688132762909,0.19077068567276,0.051366567611694336,0.07025140523910522,0.05104824900627136,0.11269792914390564,0.0709206759929657,0.15653330087661743,0.1545131802558899,0.16622686386108398,0.10269096493721008,0.040248990058898926,0.096722811460495,0.06933480501174927,0.10553324222564697,0.11055654287338257,0.17848968505859375,0.156197190284729,0.18559271097183228,0.07546895742416382,0.18928539752960205,0.03387725353240967,0.1944596767425537,0.0
j,0.13991224765777588,0.3878948986530304,0.057998985052108765,0.3454667031764984,0.007826358079910278,0.25577470660209656,0.0,0.1613355278968811,0.018080979585647583,0.10968488454818726,0.05488654971122742,0.22439399361610413,0.01163586974143982,0.07310241460800171,0.017067134380340576,0.11381390690803528,0.04030147194862366,0.1626582145690918,0.11076816916465759,0.1940593421459198,0.054597556591033936,0.037341684103012085,0.054218173027038574,0.08075612783432007,0.07406842708587646,0.13488757610321045,0.16201215982437134,0.17414799332618713,0.10901543498039246,0.01868528127670288,0.10728472471237183,0.0532991886138916,0.1188807487487793,0.10401299595832825,0.20487594604492188,0.1626720130443573,0.20964759588241577,0.06256285309791565,0.21734589338302612,0.023167401552200317,0.227694571018219,0.0
j,0.126136913895607,0.3907150626182556,0.03335382044315338,0.3225859999656677,0.0,0.23019921779632568,0.009291797876358032,0.15003442764282227,0.04960961639881134,0.11523842811584473,0.01601545512676239,0.20457682013511658,0.005376487970352173,0.04741618037223816,0.021459326148033142,0.07184404134750366,0.03510366380214691,0.12994247674942017,0.09135352075099945,0.1840074062347412,0.07999148964881897,0.0,0.08532917499542236,0.02678912878036499,0.0890669971704483,0.09206026792526245,0.15787987411022186,0.18049228191375732,0.1603371948003769,0.0067452192306518555,0.1543518751859665,0.009311437606811523,0.1434638947248459,0.04419827461242676,0.20751406252384186,0.19202464818954468,0.25845931470394135,0.09668579697608948,0.27572672069072723,0.03939118981361389,0.28194402158260345,0.00018537044525146484
j,0.126136913895607,0.3907150626182556,0.03335382044315338,0.3225859999656677,0.0,0.23019921779632568,0.009291797876358032,0.15003442764282227,0.04960961639881134,0.11523842811584473,0.01601545512676239,0.20457682013511658,0.005376487970352173,0.04741618037223816,0.021459326148033142,0.07184404134750366,0.03510366380214691,0.12994247674942017,0.09135352075099945,0.1840074062347412,0.07999148964881897,0.0,0.08532917499542236,0.02678912878036499,0.0890669971704483,0.09206026792526245,0.15787987411022186,0.18049228191375732,0.1603371948003769,0.0067452192306518555,0.1543518751859665,0.009311437606811523,0.1434638947248459,0.04419827461242676,0.20751406252384186,0.19202464818954468,0.25845931470394135,0.09668579697608948,0.27572672069072723,0.03939118981361389,0.28194402158260345,0.00018537044525146484
j,0.12957340478897095,0.3954617977142334,0.037445709109306335,0.3290010690689087,0.0,0.23361951112747192,0.00632128119468689,0.14911910891532898,0.042091503739356995,0.10581663250923157,0.020648762583732605,0.21052074432373047,0.009495124220848083,0.04203766584396362,0.022665739059448242,0.07059401273727417,0.03628304600715637,0.13087445497512817,0.09647640585899353,0.18885624408721924,0.08906790614128113,0.003669261932373047,0.08886522054672241,0.0401955246925354,0.09423014521598816,0.10689163208007812,0.16260644793510437,0.18399012088775635,0.164976567029953,0.00874146819114685,0.15195706486701965,0.029103010892868042,0.14263811707496643,0.07755473256111145,0.21115639805793762,0.19447636604309082,0.2617438733577728,0.09857428073883057,0.27795854210853577,0.041547298431396484,0.289244145154953,0.0
j,0.12405912578105927,0.3930414319038391,0.03117002546787262,0.32289278507232666,0.0,0.23015892505645752,0.014242947101593018,0.15328821539878845,0.057497963309288025,0.12212461233139038,0.012775912880897522,0.20690351724624634,0.004406437277793884,0.04617619514465332,0.022347256541252136,0.0695517361164093,0.03679552674293518,0.1291276216506958,0.08927862346172333,0.18763166666030884,0.08084313571453094,0.0,0.08654733002185822,0.03260055184364319,0.08908583223819733,0.10050031542778015,0.15699885785579681,0.18435519933700562,0.16089220345020294,0.007672339677810669,0.1535196453332901,0.01699969172477722,0.14033325016498566,0.05595284700393677,0.20722104609012604,0.19430556893348694,0.2594567686319351,0.09982842206954956,0.27740664780139923,0.04180583357810974,0.2835376411676407,0.0005298256874084473
j,0.12374898791313171,0.4007658362388611,0.0339270681142807,0.32597970962524414,0.0,0.23326218128204346,0.013292551040649414,0.1562824547290802,0.05272355675697327,0.12373775243759155,0.014517605304718018,0.21199634671211243,0.008988529443740845,0.049299001693725586,0.023827850818634033,0.07634636759757996,0.03691816329956055,0.1394558846950531,0.0923062264919281,0.1962721347808838,0.083478182554245,0.013244301080703735,0.08588641881942749,0.04739111661911011,0.08988070487976074,0.1179349422454834,0.1600024402141571,0.19303220510482788,0.1616058647632599,0.020556330680847168,0.1500486433506012,0.03766602277755737,0.13787305355072021,0.08244326710700989,0.2089712917804718,0.20043742656707764,0.2641039788722992,0.10903158783912659,0.280746191740036,0.0466310977935791,0.2879016399383545,0.0
j,0.12938526272773743,0.40207311511039734,0.0376012921333313,0.3286770284175873,0.0,0.23700425028800964,0.01044309139251709,0.1573585569858551,0.04454585909843445,0.12095701694488525,0.02257467806339264,0.21433860063552856,0.009174510836601257,0.049698203802108765,0.021013855934143066,0.06336051225662231,0.03724326193332672,0.1209723949432373,0.09936299920082092,0.19673511385917664,0.08327144384384155,0.010091274976730347,0.08230268955230713,0.03393059968948364,0.08864423632621765,0.10109388828277588,0.16562393307685852,0.1916462481021881,0.16445964574813843,0.017560571432113647,0.15091285109519958,0.023381859064102173,0.14048972725868225,0.06616207957267761,0.21321198344230652,0.1969769299030304,0.2678530216217041,0.10543975234031677,0.28336280584335327,0.04177019000053406,0.29053202271461487,0.0
