Class,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
v,0.08619728684425354,0.5345253050327301,0.13864299654960632,0.4887630045413971,0.15612906217575073,0.40342119336128235,0.10480603575706482,0.36429521441459656,0.05441945791244507,0.34143391251564026,0.13331827521324158,0.2600856125354767,0.15394645929336548,0.15545246005058289,0.1630306839942932,0.08895653486251831,0.1649523675441742,0.03582358360290527,0.0797656774520874,0.2656245529651642,0.06135687232017517,0.1416274607181549,0.05306878685951233,0.06418833136558533,0.04012994468212128,0.0,0.03601810336112976,0.30601778626441956,0.03420338034629822,0.26996663212776184,0.0682576596736908,0.3397763669490814,0.08464387059211731,0.38393160700798035,0.0,0.3642519414424896,0.011906847357749939,0.33945825695991516,0.04275044798851013,0.37899526953697205,0.060669004917144775,0.4026015102863312
v,0.08769391477108002,0.5340067446231842,0.13882558047771454,0.4871615469455719,0.1553621143102646,0.4018034040927887,0.1057928055524826,0.36266157031059265,0.056482329964637756,0.3416083753108978,0.1321021169424057,0.2618027627468109,0.15219037234783173,0.1550549864768982,0.16125942766666412,0.08815664052963257,0.16327668726444244,0.03451839089393616,0.07918961346149445,0.2662152945995331,0.061765626072883606,0.14294150471687317,0.05368988215923309,0.06447955965995789,0.04089416563510895,0.0,0.03555828332901001,0.3056742250919342,0.033863767981529236,0.26962050795555115,0.06843282282352448,0.3367612063884735,0.08556388318538666,0.3808591067790985,0.0,0.3634955585002899,0.01284395158290863,0.33981338143348694,0.04531677067279816,0.37442848086357117,0.06521697342395782,0.3958779275417328
v,0.08959576487541199,0.5323673486709595,0.13791418075561523,0.48598480224609375,0.15307649970054626,0.401081919670105,0.10400903224945068,0.36190760135650635,0.053919583559036255,0.3386359214782715,0.13006317615509033,0.26191961765289307,0.1486572027206421,0.15466618537902832,0.15769517421722412,0.08798649907112122,0.15965718030929565,0.033633530139923096,0.07776308059692383,0.2658160328865051,0.05861517786979675,0.14061954617500305,0.04872247576713562,0.0631643533706665,0.03394095599651337,0.0,0.03459973633289337,0.30463677644729614,0.032767921686172485,0.26805609464645386,0.06700369715690613,0.3354312777519226,0.08361542224884033,0.37958192825317383,0.0,0.3612596392631531,0.013724833726882935,0.33863192796707153,0.04612681269645691,0.37476086616516113,0.06535756587982178,0.3976001739501953
v,0.12575946748256683,0.7321437001228333,0.2211722880601883,0.7005059719085693,0.24295969307422638,0.6227788329124451,0.14402766525745392,0.6065893769264221,0.049349650740623474,0.5993379354476929,0.22250057756900787,0.4132413864135742,0.2644611746072769,0.24586021900177002,0.29513175785541534,0.1397726833820343,0.31607063114643097,0.043764203786849976,0.12959225475788116,0.40106141567230225,0.09214518964290619,0.22179847955703735,0.057658448815345764,0.11232972145080566,0.020233154296875,0.0,0.05789801478385925,0.448184609413147,0.02828773856163025,0.44333362579345703,0.07163354754447937,0.5710116624832153,0.10066923499107361,0.6194544434547424,0.0008904784917831421,0.530682384967804,0.0,0.5773785710334778,0.044280096888542175,0.6533597111701965,0.07522577047348022,0.6691809892654419
v,0.0782572329044342,0.32594582438468933,0.10584604740142822,0.2859214246273041,0.10918521881103516,0.23099365830421448,0.07653018832206726,0.20407739281654358,0.04174301028251648,0.19069424271583557,0.09238284826278687,0.14760807156562805,0.10401806235313416,0.0789501965045929,0.11101967096328735,0.03630879521369934,0.11436739563941956,0.002367943525314331,0.05860009789466858,0.15556445717811584,0.0328461229801178,0.08223685622215271,0.016156524419784546,0.03755369782447815,0.0,0.0,0.03497353196144104,0.18515697121620178,0.025287717580795288,0.1654473841190338,0.04805687069892883,0.20172247290611267,0.06202605366706848,0.22553423047065735,0.019038766622543335,0.22426649928092957,0.019870340824127197,0.21759358048439026,0.03926703333854675,0.24316880106925964,0.05220416188240051,0.2583802044391632
v,0.07979360222816467,0.3227905333042145,0.10628214478492737,0.28222593665122986,0.10849878191947937,0.22874900698661804,0.07626837491989136,0.2029612958431244,0.04204016923904419,0.19011923670768738,0.0923839807510376,0.14565154910087585,0.10291948914527893,0.07693830132484436,0.10926049947738647,0.03470209240913391,0.11236205697059631,0.0009355843067169189,0.058732032775878906,0.15348246693611145,0.03273415565490723,0.08165982365608215,0.01601320505142212,0.03724464774131775,0.0,0.0,0.03511175513267517,0.18256530165672302,0.026702702045440674,0.1643296778202057,0.048666924238204956,0.1967279016971588,0.06151917576789856,0.2186623513698578,0.019568145275115967,0.22106173634529114,0.02361026406288147,0.21899977326393127,0.04264768958091736,0.2424199879169464,0.05483591556549072,0.2559894025325775
v,0.07807829976081848,0.3201931118965149,0.10493797063827515,0.2802317142486572,0.10774067044258118,0.22515082359313965,0.07441219687461853,0.19914454221725464,0.03994235396385193,0.18673527240753174,0.0909242331981659,0.14430740475654602,0.10220631957054138,0.07654961943626404,0.10879868268966675,0.03470033407211304,0.11165574193000793,0.0014601349830627441,0.057488322257995605,0.15199822187423706,0.03185519576072693,0.08005839586257935,0.015896499156951904,0.036595165729522705,0.0,0.0,0.03376668691635132,0.1809123158454895,0.027591973543167114,0.16242927312850952,0.04921635985374451,0.19586509466171265,0.06062248349189758,0.21756106615066528,0.017567455768585205,0.21884697675704956,0.02241489291191101,0.21441560983657837,0.04109436273574829,0.23830556869506836,0.05201447010040283,0.251869797706604
v,0.07352611422538757,0.31314629316329956,0.10110253095626831,0.2756057381629944,0.10485458374023438,0.2226986289024353,0.07496920228004456,0.19696581363677979,0.041556358337402344,0.1847817301750183,0.08787015080451965,0.14157289266586304,0.10054707527160645,0.07455998659133911,0.10756710171699524,0.033467769622802734,0.11114206910133362,0.0008945763111114502,0.05543896555900574,0.14902907609939575,0.0315018892288208,0.07845601439476013,0.015447169542312622,0.03577446937561035,0.0,0.0,0.03248172998428345,0.17757374048233032,0.023152649402618408,0.15663433074951172,0.045223236083984375,0.19006693363189697,0.0588851273059845,0.21239912509918213,0.016879290342330933,0.21556365489959717,0.01859775185585022,0.20806151628494263,0.037579894065856934,0.2318037748336792,0.05000278353691101,0.2460930347442627
v,0.07286572456359863,0.3132907450199127,0.10049000382423401,0.27502378821372986,0.1039971113204956,0.22135284543037415,0.07338657975196838,0.1964522898197174,0.03966236114501953,0.1850840151309967,0.0873449444770813,0.14128515124320984,0.09970033168792725,0.07532122731208801,0.10705751180648804,0.03442159295082092,0.11110711097717285,0.0015947520732879639,0.05456140637397766,0.14860567450523376,0.030929476022720337,0.07890507578849792,0.015062928199768066,0.03608614206314087,0.0,0.0,0.031418442726135254,0.17690381407737732,0.022447198629379272,0.1571730673313141,0.04491862654685974,0.19167020916938782,0.05903849005699158,0.21490660309791565,0.015642285346984863,0.21469071507453918,0.01733618974685669,0.20781829953193665,0.036654889583587646,0.231835275888443,0.04952150583267212,0.24640068411827087
v,0.0711943507194519,0.3141876757144928,0.09879717230796814,0.27639272809028625,0.10269150137901306,0.2230474054813385,0.07220125198364258,0.19642356038093567,0.038715869188308716,0.18297722935676575,0.08665838837623596,0.14137455821037292,0.09922200441360474,0.07465919852256775,0.1063920259475708,0.03377091884613037,0.11020228266716003,0.000888139009475708,0.05382093787193298,0.14801064133644104,0.03042590618133545,0.07839256525039673,0.014918237924575806,0.03611546754837036,0.0,0.0,0.030567914247512817,0.17621365189552307,0.02204546332359314,0.1577841341495514,0.04404100775718689,0.19297900795936584,0.0574030876159668,0.21537849307060242,0.014609485864639282,0.21409454941749573,0.01653873920440674,0.21015647053718567,0.03485575318336487,0.23410144448280334,0.04645457863807678,0.2471194565296173
